run,case,reader,workload,variant,repetition,load_seconds,elapsed_seconds,workflow_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,native_before,native_after
downstream-v3,mixed-all,arrow,r_vector,candidate,1,0.005,0,0.006,0,108756992,0.16635799999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,candidate,2,0.004,0,0.005,0.001,108331008,0.16535999999999998,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,baseline,2,0.003,0,0.004,0,110821376,0.16572399999999998,{},{}
downstream-v3,mixed-all,arrow,r_vector,baseline,3,0.003,0.001,0.004,0,110936064,0.165598,{},{}
downstream-v3,mixed-all,arrow,r_vector,candidate,3,0.005,0,0.006,0.001,108658688,0.165393,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,candidate,4,0.005,0.001,0.006,0,108347392,0.165743,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,baseline,4,0.004,0.001,0.005,0,110690304,0.165334,{},{}
downstream-v3,mixed-all,arrow,r_vector,baseline,5,0.004,0.001,0.005,0.001,110592000,0.164856,{},{}
downstream-v3,mixed-all,arrow,r_vector,candidate,5,0.004,0,0.005,0,108281856,0.166126,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,candidate,6,0.005,0.001,0.006,0.001,108199936,0.16478700000000002,"{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}","{""owned"": 1, ""rows"": 10000, ""chunks"": 1, ""native_bytes"": 2370000, ""live_owners"": 86, ""compatibility_bytes"": 0}"
downstream-v3,mixed-all,arrow,r_vector,baseline,6,0.004,0,0.004,0.001,110706688,0.165094,{},{}
